requested_density,effective_density,density_index,run_index,model_preset,comparison_mode,pv_speed_nongraph_ppo,pv_speed_comparison,pv_speed_delta,pv_speed_ratio,priority_time_loss_delta,background_flow_delta,background_flow_ratio,all_speed_delta,priority_stopped_delta
0.3,0.3,0,17,node-mlp-matched,baseline2_matched,4.7235,3.2585,1.4649999999999994,1.4495933711830595,-0.24416666666666653,-0.014571125000000684,0.9795861506158172,-0.04734958333333861,-0.061
0.3,0.3,0,17,node-mlp-matched,policy_noop,4.7235,2.416,2.3074999999999997,1.955091059602649,-0.38458333333333317,-0.013204625000000747,0.9814651053680071,-0.0420925000000012,-0.10250000000000001
0.3,0.3,0,17,node-mlp-matched,left_if_safe,4.7235,5.141,-0.4175000000000004,0.9187901186539583,0.06958333333333344,-0.0004299999999991533,0.9993854027068377,-0.0017812500000036202,0.0815
0.3,0.3,0,18,node-mlp-matched,baseline1_hdv,3.6975,2.4555,1.242,1.5058032987171657,-0.20700000000000007,-0.11384937499999948,0.8452400695166129,-0.3784629166666593,0.24949999999999997
0.3,0.3,0,18,node-mlp-matched,baseline2_matched,3.6975,3.6445,0.052999999999999936,1.0145424612429688,-0.00883333333333336,-0.10648724999999926,0.853784424632037,-0.3549133333333274,0.2855
0.3,0.3,0,18,node-mlp-matched,policy_noop,3.6975,2.4825,1.2149999999999999,1.4894259818731117,-0.2024999999999999,-0.10595899999999914,0.8544041494384588,-0.35218416666666474,0.15949999999999998
0.3,0.3,0,18,node-mlp-matched,left_if_safe,3.6975,5.716,-2.0185000000000004,0.6468684394681595,0.3364166666666667,-0.08421137499999942,0.8807227128093169,-0.28238666666666035,0.288
0.3,0.3,0,19,node-mlp-matched,baseline1_hdv,4.518,2.493,2.025,1.812274368231047,-0.3375,-0.06256212500000047,0.9148286070726539,-0.20685291666666172,0.133
0.3,0.3,0,19,node-mlp-matched,baseline2_matched,4.518,3.6075,0.9104999999999999,1.2523908523908525,-0.15175000000000005,-0.055448499999999346,0.9237748223970623,-0.18406958333332524,0.1545
0.3,0.3,0,19,node-mlp-matched,policy_noop,4.518,2.4705,2.0475,1.8287795992714024,-0.34124999999999994,-0.0651802500000005,0.9115794764244488,-0.21556124999999104,0.096
0.3,0.3,0,19,node-mlp-matched,left_if_safe,4.518,5.869,-1.351,0.7698074629408758,0.22516666666666663,-0.03424437500000088,0.9515107501864211,-0.11527374999999829,0.1615
