requested_density,effective_density_mean,priority_scenario,mode,runs,controller_fraction,flow_all_mean,flow_all_std,flow_all_sem,flow_background_mean,flow_background_std,flow_background_sem,mean_speed_all_mean,mean_speed_all_std,mean_speed_all_sem,mean_speed_background_mean,mean_speed_background_std,mean_speed_background_sem,mean_speed_priority_mean,mean_speed_priority_std,mean_speed_priority_sem,worst_priority_mean_speed_mean,worst_priority_mean_speed_std,worst_priority_mean_speed_sem,mean_priority_time_loss_mean,mean_priority_time_loss_std,mean_priority_time_loss_sem,stopped_fraction_all_mean,stopped_fraction_all_std,stopped_fraction_all_sem,stopped_fraction_priority_mean,stopped_fraction_priority_std,stopped_fraction_priority_sem,lane_change_rate_all_mean,lane_change_rate_all_std,lane_change_rate_all_sem,lane_change_rate_priority_mean,lane_change_rate_priority_std,lane_change_rate_priority_sem,rule_requests_mean,rule_requests_std,rule_requests_sem,rule_applied_mean,rule_applied_std,rule_applied_sem
0.05,0.05,two-2g,baseline2_all_hdv_yield,10,1.0,0.2438794500000001,0.001212508233362464,0.0003834287699132348,0.2409024250000001,0.001231180236603172,0.000389333375785103,4.877588999999999,0.02425016466724415,0.007668575398263073,4.866715656565657,0.024872328012178025,0.007865320722929076,5.9540500000000005,0.0463631199218614,0.014661305838460984,5.94835,0.04958497196171876,0.015680144911461868,0.007658333333333328,0.00772718665364354,0.0024435509730768223,2.75e-06,3.987828704668467e-06,1.2610621625351296e-06,0.00022500000000000002,0.00039878287046684664,0.00012610621625351297,0.000348,0.00030923920981804504,9.77900244855726e-05,0.00030000000000000003,0.00034960294939005053,0.00011055415967851333,111.7,112.89134402404622,35.69937752336244,111.7,112.89134402404622,35.69937752336244
0.05,0.05,two-2g,baseline2_matched_0.050,10,0.05,0.2496820500000001,0.0008048723440880064,0.00025452298329968595,0.24699487500000433,0.0008157417445195708,0.00025796018951610203,4.993640999999995,0.016097446881754685,0.005090459665991997,4.98979545454545,0.016479631202395827,0.005211316959915009,5.37435,0.1377179686492974,0.04355024556634424,5.33905,0.13175280937337838,0.041663896574585746,0.104275,0.02295299477488291,0.007258374261057376,2.5750000000000002e-05,2.1345374206136567e-05,6.7500000000000014e-06,0.0025,0.002192157739660984,0.0006932211447695139,0.00031675000000000003,0.00011696420392581654,3.6987328911398826e-05,0.027899999999999998,0.010974212196478312,0.003470350606687072,11.5,6.867799259345505,2.171788817234923,11.5,6.867799259345505,2.171788817234923
0.05,0.05,two-2g,baseline2_matched_0.200,10,0.2,0.24960602500000104,0.0006539423336149807,0.00020679472326290307,0.2468860125000047,0.0006394640373282687,0.00020221628397242627,4.992120499999985,0.013078846672306875,0.004135894465260357,4.987596212121198,0.012918465400575053,0.004085177453989664,5.440025,0.08295283549503693,0.026231989853357784,5.37695,0.08958684489241575,0.0283298478248256,0.09332916666666669,0.013825472582506158,0.004371998308892965,2.05e-05,1.0979779394667069e-05,3.4721111093332763e-06,0.00195,0.001165475582469806,0.0003685557397915997,0.0004125,7.649437161575282e-05,2.418964424891133e-05,0.025525,0.004780530537735558,0.0015117364923233885,56.8,13.298287274850264,4.2052876767760425,56.8,13.298287274850264,4.2052876767760425
0.05,0.05,two-2g,baseline2_matched_0.350,10,0.35,0.24966001250000178,0.00020790422850186884,6.574508972460019e-05,0.24691822500000554,0.00024536579693493676,7.759147782167614e-05,4.993200249999979,0.004158084570050223,0.0013149017944960662,4.988246969696954,0.004956884786568192,0.0015675046024593096,5.483575,0.1500555013060908,0.0474517159565618,5.44835,0.16500926741651006,0.052180512007197984,0.08607083333333332,0.025009250217681803,0.007908619326093633,2.15e-05,1.5284342024147168e-05,4.833333333333333e-06,0.00205,0.0015581327856693658,0.000492724849969816,0.00044425000000000004,0.0001456739605343995,4.606615110661817e-05,0.020874999999999998,0.0064606178755079865,0.00204302675786034,87.5,32.20852199168551,10.185228956134903,87.5,32.20852199168551,10.185228956134903
0.05,0.05,two-2g,baseline2_matched_0.500,10,0.5,0.24946938750000255,0.0002786209557431107,8.810768240012016e-05,0.2467077125000045,0.0002960047393711861,9.360491746174653e-05,4.989387749999972,0.005572419114863245,0.0017621536480027294,4.983994191919171,0.00597989372464066,0.001891008433561224,5.52335,0.11841629720796207,0.03744652112605976,5.46195,0.15651898180944915,0.049495647956832194,0.07944166666666667,0.019736049534660374,0.006241086854343303,2.375e-05,1.70884138786749e-05,5.403830945624492e-06,0.002175,0.0016031652718571747,0.000506965372475171,0.0005102500000000001,0.00016387855428809335,5.1822949120592855e-05,0.017300000000000003,0.005140795442125448,0.0016256622582128731,120.0,41.128524840499146,13.00598152987907,120.0,41.128524840499146,13.00598152987907
0.05,0.05,two-2g,baseline2_matched_0.650,10,0.65,0.24869665000000046,0.0008599911171220362,0.0002719530697618263,0.24590428750000073,0.000895343344776432,0.00028313242573669455,4.97393299999998,0.017199822342409167,0.005439061395226547,4.967763383838354,0.0180877443389077,0.005719846984576489,5.584725000000001,0.14043110459897726,0.04440821448661147,5.53655,0.20043334303453605,0.06338258830309787,0.0692125,0.02340518409982954,0.0074013690811019104,1.975e-05,1.3460332668829385e-05,4.256530929707378e-06,0.00155,0.0013059692016106489,0.0004129837231121289,0.0005255,0.0001229769626122443,3.8888730158406215e-05,0.0115,0.0021634591642911948,0.0006841458583924596,148.2,36.550725786987535,11.558354361913098,148.2,36.550725786987535,11.558354361913098
0.05,0.05,two-2g,baseline2_matched_0.800,10,0.8,0.2482819125000005,0.0008799635725774031,0.0002782689147323478,0.245417162500001,0.0009225811900629558,0.0002917457887027643,4.965638249999978,0.017599271451522295,0.0055653782946388074,4.957922474747462,0.018638003839632412,0.005893854317220205,5.7295,0.16396235170848758,0.0518494481916421,5.70645,0.1585103308936047,0.05012536782907438,0.045083333333333336,0.027327058618081296,0.008641574698607025,1.225e-05,1.3094209916345979e-05,4.140752749601615e-06,0.001,0.0013228756555322952,0.0004183300132670377,0.0006137499999999999,0.00010105863259624197,3.1957545622626e-05,0.008575,0.002245520231730525,0.0007100958464257561,185.3,33.11277027908652,10.471177371984277,185.3,33.11277027908652,10.471177371984277
0.05,0.05,two-2g,baseline2_matched_0.950,10,0.95,0.24663375000000057,0.0011320640640607932,0.00035799008996588715,0.2436929125000007,0.0011431788586887164,0.0003615048966408112,4.932674999999997,0.0226412812812234,0.007159801799320126,4.923089141414152,0.02309452239773706,0.007303129225062218,5.8816749999999995,0.06021651328516296,0.019042133473490326,5.869,0.06015258376273904,0.019021917183431686,0.019720833333333337,0.01003608554752719,0.003173688912248397,4.75e-06,6.174544517614235e-06,1.9525624189766637e-06,0.00032500000000000004,0.0004571955574781734,0.0001445779297741456,0.0005887500000000001,0.00020837749531932558,6.589474983301442e-05,0.003125,0.000987772465927475,0.00031236108023318857,189.5,67.53640993321059,21.356888037976567,189.5,67.53640993321059,21.356888037976567
0.05,0.05,two-g,baseline1_hdv,10,0.0,0.2497829249999996,0.0006160967050709771,0.00019482688469492975,0.24709867500000385,0.0006191478019799172,0.00019579172625434473,4.995658499999999,0.012321934101432928,0.003896537693902828,4.991892424242417,0.012508036403606175,0.003955388409169664,5.3685,0.09019985525980016,0.02852369872384873,5.33835,0.09484843172135217,0.02999370767344378,0.10525,0.015033309209966678,0.004753949787308117,2.1249999999999998e-05,8.18620112682854e-06,2.58870409450151e-06,0.00205,0.0008482007099999649,0.0002682246156571847,0.00032074999999999996,8.127499615502913e-05,2.5701410467131953e-05,0.031525,0.00817044980401936,0.0025837230888777533,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.05,two-g,baseline2_all_hdv_yield,10,1.0,0.2437402125000001,0.0013139898317532967,0.0004155200690641857,0.24076376249999973,0.001324387310453702,0.00041880804052582256,4.874804249999993,0.026279796635062455,0.008310401381282615,4.8639143939393925,0.026755299201083223,0.008460768495470635,5.9529000000000005,0.04183054439574554,0.01322797960553477,5.9464500000000005,0.04938592354552486,0.015617200275479682,0.00784999999999999,0.006971757399290912,0.002204663267589125,4.5e-06,5.3748384988657e-06,1.699673171197595e-06,0.0002,0.00040483192671637066,0.00012801909579781014,0.00045275000000000003,0.0003064955364909722,9.692239879867237e-05,0.0005,0.0006346477588219923,0.00020069324297987157,142.1,112.09663489844624,35.44806843194076,142.1,112.09663489844624,35.44806843194076
0.05,0.05,two-g,baseline2_matched_0.050,10,0.05,0.24972022499999968,0.0007922440916116732,0.0002505295792303985,0.24702645000000417,0.0007981051174335287,0.00025238299833261086,4.99440449999999,0.0158448818322415,0.005010591584610511,4.990433333333324,0.01612333570572051,0.005098646430959513,5.38755,0.12342698021277375,0.0390310382188899,5.35665,0.12667851918230738,0.040059265123342215,0.102075,0.02057116336879561,0.0065051730364816445,1.65e-05,1.0082988974836115e-05,3.1885210782848314e-06,0.0016,0.0010287532908007308,0.0003253203549323855,0.0003375,0.00011366373407751676,3.594362870446506e-05,0.029199999999999997,0.00941541289588513,0.002977414986191881,16.0,7.972173828734265,2.521022720158538,16.0,7.972173828734265,2.521022720158538
0.05,0.05,two-g,baseline2_matched_0.200,10,0.2,0.24967886250000104,0.0005652227389432405,0.00017873912403793931,0.2469422125000052,0.0005726160030776607,0.00018107707943873944,4.993577249999986,0.011304454778852046,0.0035747824807547497,4.9887315656565505,0.011568000062156896,0.0036581228169385175,5.4733,0.13147342359241684,0.041575547033215414,5.43755,0.13978245995514274,0.04420309503995289,0.08778333333333331,0.021912237265402833,0.0069292578388692435,1.55e-05,1.206464071390257e-05,3.815174380753199e-06,0.001475,0.001249722191351164,0.00039519685671264587,0.000441,0.00010620472891752252,3.3584884166012014e-05,0.027125,0.006150033875245458,0.0019448114732967476,66.5,25.557125555638425,8.081872720271377,63.7,21.61301048494222,6.834634022551772
0.05,0.05,two-g,baseline2_matched_0.350,10,0.35,0.24941098750000168,0.0009851699029477154,0.0003115380775561811,0.24667691250000473,0.0010093906423810077,0.00031919734787844704,4.988219749999975,0.019703398058940877,0.006230761551119374,4.983371969696949,0.020391730149086344,0.006448431270263776,5.46815,0.11299423534951794,0.035731914617358876,5.4575499999999995,0.11121461984229701,0.03516915078114148,0.08864166666666666,0.01883237255825296,0.0059553191028931364,1.55e-05,1.284523257866513e-05,4.06201920231798e-06,0.001375,0.001286953767623375,0.0004069705149024926,0.00047975,0.00010169705829898258,3.215943355637139e-05,0.021875,0.004958508400270747,0.0015680180341933428,96.7,20.160742931637106,6.375386698511358,96.7,20.160742931637106,6.375386698511358
0.05,0.05,two-g,baseline2_matched_0.500,10,0.5,0.24934122500000186,0.00045829252015224697,0.00014492481982997173,0.24655123750000332,0.0004921839279421373,0.0001556422240025344,4.986824499999979,0.009165850403054718,0.002898496396602527,4.980833080808052,0.009943109655383071,0.00314428735358224,5.579975,0.13039845186964452,0.041235611126791846,5.55535,0.12711959591922356,0.040198745834499214,0.07000416666666667,0.021733075311607414,0.0068726018544653066,1.4750000000000001e-05,1.4115102235234118e-05,4.46358724694736e-06,0.001225,0.0013816757136816793,0.0004369242242972776,0.000557,0.0001372487603667961,4.340186887937226e-05,0.018349999999999998,0.0038643671323171833,0.0012220201853215572,138.1,36.876520684275214,11.661379754462066,138.1,36.876520684275214,11.661379754462066
0.05,0.05,two-g,baseline2_matched_0.650,10,0.65,0.24893005000000096,0.0006013538233307049,0.00019016477613755303,0.2461000375000016,0.0006072177643724915,0.00019201911711325164,4.978600999999967,0.012027076466582584,0.003803295522741095,4.971717929292899,0.012267025542844923,0.003879174083085338,5.660025,0.09324329362241321,0.0294861184382678,5.6325,0.08760929681768313,0.027704492214962004,0.05666250000000002,0.015540548937068863,0.004914353073044632,1.375e-05,1.276116069259463e-05,4.035433337601084e-06,0.0010999999999999998,0.0012703892666773003,0.0004017323597731316,0.0005955,9.202052911050761e-05,2.909944634830322e-05,0.013750000000000002,0.002867441755680876,0.000906764700582363,167.9,24.342235814412046,7.697690851446584,167.9,24.342235814412046,7.697690851446584
0.05,0.05,two-g,baseline2_matched_0.800,10,0.8,0.24820121250000002,0.0008193404106389341,0.00025909818766366876,0.2453225625000004,0.000833722540880987,0.00026364621658067633,4.964024249999985,0.016386808212772094,0.005181963753271292,4.9560113636363585,0.016842879613759704,0.0053261861935497735,5.7573,0.047631659639361716,0.01506245331942974,5.72275,0.06776439986371077,0.021428984784372974,0.04044999999999999,0.007938609939893605,0.0025104088865716186,8.75e-06,7.0955776524693335e-06,2.2438186696393763e-06,0.0005499999999999999,0.0003689323936863109,0.00011666666666666665,0.00067325,0.00010453634402552167,3.305729453875834e-05,0.009325,0.0015094609045027377,0.00047733344972065626,205.0,37.92975964419847,11.994443157840495,205.0,37.92975964419847,11.994443157840495
0.05,0.05,two-g,baseline2_matched_0.950,10,0.95,0.24564597500000113,0.001993090096990886,0.0006302704288417107,0.2426913625,0.002014298647974635,0.0006369771615397559,4.912919499999994,0.03986180193980247,0.01260540857682939,4.902855808080817,0.04069290197927769,0.012868225485649146,5.909225,0.05146134606565288,0.016273506502560802,5.90135,0.0551331972993082,0.017434647815325794,0.015129166666666676,0.008576891010942151,0.002712251083760135,4.25e-06,3.736085295243316e-06,1.181453906563152e-06,0.0002,0.00015811388300841897,4.9999999999999996e-05,0.00052425,0.00024114325502581332,7.625619282684157e-05,0.0026249999999999997,0.0015103807466993215,0.00047762432936356995,169.6,89.04081461142786,28.15717788889125,169.6,89.04081461142786,28.15717788889125
0.1,0.1,one,baseline1_hdv,10,0.0,0.4685147875000003,0.0003375133744778316,0.00010673110041192913,0.4672557874999995,0.0003373489273509017,0.00010667909766435219,4.685147875,0.003375133744779039,0.0010673110041195199,4.684268546365895,0.00338194413384034,0.0010694646382380807,5.036,0.02853944638566066,0.00902496537389479,5.036,0.02853944638566066,0.00902496537389479,0.16066666666666665,0.004756574397610108,0.001504160895649131,1.0375e-05,2.8290408661279915e-06,8.946212730659949e-07,0.0016,0.0009067647005823629,0.00028674417556808754,0.0005297500000000001,5.69685585798576e-05,1.8015040012907734e-05,0.07565,0.006403341141761681,0.002024914264303005,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,one,baseline2_all_hdv_yield,10,1.0,0.4704283500000003,0.00018314484439316126,5.791548499995079e-05,0.4689512125000004,0.00018184085733369328,5.750312808522036e-05,4.704283500000004,0.0018314484439295373,0.0005791548499988516,4.7012652882205614,0.0018229659883172566,0.0005764724620102431,5.90855,0.014950752489423411,0.004727843060001043,5.90855,0.014950752489423411,0.004727843060001043,0.015241666666666653,0.002491792081570586,0.0007879738433335127,1.8625000000000002e-05,7.53349004261785e-06,2.3822987264871357e-06,5e-05,0.00015811388300841897,4.9999999999999996e-05,0.0015575,0.0001993931766357337,6.305365880651883e-05,0.001,0.0014719601443879745,0.0004654746681256313,386.9,44.79446890459183,14.165254831609786,386.9,44.79446890459183,14.165254831609786
0.1,0.1,one,baseline2_matched_0.050,10,0.05,0.46855818750000006,0.0002701350180028075,8.542419326594611e-05,0.46729403749999954,0.00027128040696156177,8.578639705759333e-05,4.685581875000001,0.002701350180028073,0.0008542419326594605,4.684652005012521,0.002719603077316289,0.0008600140055922478,5.0566,0.013196800959155052,0.004173194885882466,5.0566,0.013196800959155052,0.004173194885882466,0.15723333333333334,0.0021994668265258397,0.0006955324809804102,1.175e-05,2.513850521499725e-06,7.94949334514121e-07,0.0014,0.0005163977794943223,0.00016329931618554522,0.0006106250000000001,5.7064321651585034e-05,1.804532295514701e-05,0.0708,0.003544949458972108,0.001121011448053348,28.2,6.713171133426189,2.1228911104120876,28.2,6.713171133426189,2.1228911104120876
0.1,0.1,one,baseline2_matched_0.200,10,0.2,0.46876043749999985,0.000269300664853312,8.516034763341202e-05,0.46747947499999987,0.0002651114925310282,8.383561502847666e-05,4.687604374999999,0.002693006648526812,0.0008516034763321256,4.686511027568928,0.002657759323613611,0.0008404572935167544,5.12385,0.034445649620493124,0.01089267082848728,5.12385,0.034445649620493124,0.01089267082848728,0.146025,0.005740941603415517,0.0018154451380812122,1.3124999999999999e-05,4.497298571858938e-06,1.4221706804896677e-06,0.0014500000000000001,0.00083166499665831,0.00026299556396765835,0.00075325,4.3225828184341615e-05,1.3669207080962018e-05,0.06305000000000001,0.00463351318595776,0.0014652455236049838,122.9,20.102238681301145,6.356886030125127,122.9,20.102238681301145,6.356886030125127
0.1,0.1,one,baseline2_matched_0.350,10,0.35,0.46913085000000043,0.00012478844319712326,3.9461570616945364e-05,0.46781981249999943,0.0001237551801663999,3.913482415703192e-05,4.6913085,0.0012478844319724865,0.00039461570616985015,4.689922932330821,0.0012406534352492496,0.0003923290642299859,5.244149999999999,0.02337977521040104,0.007393334084760967,5.244149999999999,0.02337977521040104,0.007393334084760967,0.125975,0.003896629201733495,0.0012322223474601575,1.3e-05,3.917553091181052e-06,1.2388390622765418e-06,0.0008,0.0005868938953886337,0.0001855921454276674,0.00089075,8.532657850869211e-05,2.698263330366404e-05,0.0513,0.00294580681270476,0.0009315459074988079,206.9,16.89477236701736,5.342596122984904,206.9,16.89477236701736,5.342596122984904
0.1,0.1,one,baseline2_matched_0.500,10,0.5,0.46941153750000064,0.00028959871691779386,9.157915529225659e-05,0.46808178749999974,0.0002917286722784358,9.225270631766799e-05,4.694115374999996,0.0028959871691774963,0.000915791552922426,4.692549248120294,0.0029245982183247208,0.0009248391610776509,5.319,0.023721766844445304,0.007501481335191233,5.319,0.023721766844445304,0.007501481335191233,0.11350000000000002,0.00395362780740756,0.0012502468891985416,1.2874999999999998e-05,3.634804747927398e-06,1.1494261853444768e-06,0.0007,0.000674948557710553,0.00021343747458109496,0.00103575,8.92760232835969e-05,2.8231557401839052e-05,0.0443,0.002616188916046477,0.0008273115763993902,275.5,16.91974520428064,5.350493227523774,275.5,16.91974520428064,5.350493227523774
0.1,0.1,one,baseline2_matched_0.650,10,0.65,0.4697633625,0.0005173330428813783,0.00016359507243707126,0.4684059125,0.000516820232722503,0.0001634329076261394,4.697633625000001,0.0051733304288179216,0.0016359507243720215,4.695798621553891,0.005181155215268544,0.0016384251391108606,5.4298,0.04642209722870255,0.014679956100449051,5.4298,0.04642209722870255,0.014679956100449051,0.09503333333333333,0.0077370162047837605,0.0024466593500748423,1.4625e-05,7.454724452765956e-06,2.357390859969273e-06,0.0008500000000000001,0.0007472170590486632,0.00023629078131263043,0.001131,9.965182442439836e-05,3.151267381722966e-05,0.03295,0.0042846625693668495,0.0013549292724468437,340.3,22.57850501890878,7.139950202129485,340.3,22.57850501890878,7.139950202129485
0.1,0.1,one,baseline2_matched_0.800,10,0.8,0.4702081375000004,0.0002698888624791863,8.534635205461867e-05,0.46881206250000007,0.0002710707244866429,8.572008963697685e-05,4.702081375000005,0.00269888862478869,0.0008534635205451833,4.699870300751892,0.0027175009973692855,0.0008593492695466181,5.584300000000001,0.03995149837267968,0.012633773079417831,5.584300000000001,0.03995149837267968,0.012633773079417831,0.06928333333333332,0.006658583062113279,0.002105628846569638,1.5624999999999997e-05,3.4985115882805553e-06,1.1063265039459793e-06,0.0004,0.0006146362971528592,0.00019436506316151,0.0012171249999999999,7.961724844529608e-05,2.5177184612263542e-05,0.0217,0.002800793538346667,0.0008856886837057613,384.4,34.47769004894486,10.902802901598795,384.4,34.47769004894486,10.902802901598795
0.1,0.1,one,baseline2_matched_0.950,10,0.95,0.4705681500000001,0.00039306393404878,0.0001242977297660354,0.46911495000000014,0.0003940076458651214,0.00012459615764548075,4.7056815000000025,0.003930639340488279,0.0012429772976605055,4.702906766917328,0.003949951336995457,0.0012490842871732955,5.8128,0.014047933814068233,0.004442346727175195,5.8128,0.014047933814068233,0.004442346727175195,0.03120000000000004,0.002341322302344711,0.0007403911211958675,1.4125e-05,3.821085506036792e-06,1.2083333333333333e-06,5e-05,0.00015811388300841897,4.9999999999999996e-05,0.0014382499999999999,0.00010541452566995795,3.333499995833542e-05,0.0075,0.0010540925533894599,0.0003333333333333333,431.1,29.730082034494586,9.40147742526555,431.1,29.730082034494586,9.40147742526555
0.1,0.1,two-2g,baseline1_hdv,10,0.0,0.4688642875000002,0.0003581694879776605,0.00011326313703857026,0.46634888749999986,0.0003538555469258885,0.00011189894909704009,4.688642875000002,0.0035816948797744467,0.0011326313703850202,4.686923492462324,0.003556337155032658,0.0011246125537386544,5.0308,0.017426352968357255,0.005510696669004507,5.0185,0.01740689518552919,0.0055045435778091475,0.16153333333333333,0.002904392161392899,0.0009184494448340919,1.4750000000000001e-05,5.458174297937605e-06,1.7260262647673317e-06,0.001575,0.0009933808713457066,0.0003141346137495127,0.0007765000000000001,3.678390348448022e-05,1.1632091624276159e-05,0.072875,0.0035163309476403557,0.0011119614801481804,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,two-2g,baseline2_all_hdv_yield,10,1.0,0.4705924625,0.0005807877554148194,0.000183661214424762,0.4676391750000005,0.0005820279477349639,0.00018405339767159254,4.705924625000001,0.0058078775541564815,0.0018366121442502407,4.699891206030157,0.005849527112913179,0.0018497828911714581,5.906575,0.02024024113273132,0.006400526237045739,5.90105,0.02429500405890518,0.007682754858917595,0.015570833333333322,0.0033733735221218933,0.0010667543728409585,2.7750000000000007e-05,1.4310543898352257e-05,4.525391327461825e-06,2.5e-05,7.905694150420948e-05,2.4999999999999998e-05,0.0019481249999999998,0.00047038594157115045,0.00014874909546877174,0.0009000000000000001,0.0007283924461137386,0.00023033791601808755,575.9,190.5800794067068,60.26671275809447,575.9,190.5800794067068,60.26671275809447
0.1,0.1,two-2g,baseline2_matched_0.050,10,0.05,0.46907278750000037,0.0002805373071966242,8.871368593916785e-05,0.4665464499999998,0.00027347827838763875,8.648142502865389e-05,4.690727875000001,0.0028053730719673152,0.000887136859392018,4.688909045226142,0.0027485254109334226,0.0008691600505399877,5.052675,0.025001680499074013,0.007906225570888917,5.040850000000001,0.02643550852756802,0.008359641805191904,0.1578875,0.0041669467498456824,0.0013177042618148238,1.4874999999999999e-05,3.143003694274352e-06,9.93905036823047e-07,0.0013,0.0004972144630058765,0.00015723301886761003,0.000879625,8.172415068726966e-05,2.5843445601458713e-05,0.06845,0.0031353716774180935,0.0009914915811823895,54.3,12.1568453510312,3.844332047168778,54.3,12.1568453510312,3.844332047168778
0.1,0.1,two-2g,baseline2_matched_0.200,10,0.2,0.46934670000000017,0.00025204456451205227,7.970348957233308e-05,0.4667875374999997,0.0002480083867450132,7.842713809381549e-05,4.693467000000001,0.002520445645120049,0.0007970348957231809,4.691332035175891,0.002492546600448576,0.000788212443152717,5.1183250000000005,0.02432649732744573,0.007692713904872741,5.10665,0.028106988059515975,0.008888210043522676,0.14694583333333336,0.0040544162212409465,0.0012821189841454542,2e-05,5.621140651346688e-06,1.7775607506417963e-06,0.001275,0.0004479893351905204,0.00014166666666666665,0.001213125,7.412276322276291e-05,2.3439675824929348e-05,0.0598,0.0025679650395681874,0.0008120618476719887,249.3,34.075243538707426,10.77553814072514,248.5,32.877719574879954,10.39684781289235
0.1,0.1,two-2g,baseline2_matched_0.350,10,0.35,0.4696921625,0.0003329808972772082,0.00010529780527225372,0.46709229999999974,0.0003221698256008594,0.00010187904422779404,4.6969216250000025,0.003329808972770968,0.0010529780527221851,4.694394974874379,0.003237887694480273,0.0010239099922389064,5.199725,0.02758533477129537,0.008723248789553335,5.174049999999999,0.03130623828497376,0.009899901795248056,0.13337916666666666,0.004597555795215925,0.0014538747982588986,1.8e-05,7.026734661277601e-06,2.222048604328898e-06,0.0010999999999999998,0.0005916079783099615,0.00018708286933869704,0.0014715,9.781608309021124e-05,3.0932161436134895e-05,0.050525,0.003855821716717607,0.0012193178876368177,413.7,37.60038415879403,11.890285483910336,413.7,37.60038415879403,11.890285483910336
0.1,0.1,two-2g,baseline2_matched_0.500,10,0.5,0.4701716875000005,0.0003556830491094189,0.0001124768560299288,0.46751534999999994,0.00034569880315111015,0.00010931956023517017,4.701716874999997,0.0035568304910918477,0.0011247685602985475,4.698646733668353,0.00347435983066072,0.0010986890475884789,5.3126750000000005,0.025959918357173643,0.008209246988068523,5.29505,0.018415648538976526,0.005823539397231792,0.11455416666666665,0.004326653059528891,0.001368207831344738,2.1125000000000005e-05,8.466642060331703e-06,2.677387304402892e-06,0.000575,0.00040909792362111923,0.0001293681224688335,0.0016296249999999998,8.667678226222599e-05,2.740960522031161e-05,0.0419,0.004069193204227754,0.0012867918764638412,549.6,24.994221554413553,7.903866845482096,549.4,25.069680669862727,7.927729112986195
0.1,0.1,two-2g,baseline2_matched_0.650,10,0.65,0.47054616250000025,0.00025392028392813885,8.029664413295655e-05,0.46784387499999996,0.000250082868210159,7.908314673318187e-05,4.705461625000003,0.002539202839284705,0.0008029664413306142,4.701948492462316,0.002513395660402044,0.0007948054948053534,5.4045749999999995,0.02387410556788827,0.00754965506938346,5.3835,0.025682895302342905,0.008121644606304238,0.09923749999999999,0.003979017594648012,0.0012582758448972328,2.2125000000000002e-05,5.952648803497299e-06,1.882392833012754e-06,0.0007250000000000001,0.00039878287046684664,0.00012610621625351297,0.001845625,9.170879713649188e-05,2.9000868042564206e-05,0.032,0.0013693063937629164,0.0004330127018922197,685.6,43.96008290357161,13.90139881051144,685.0,44.04038550643665,13.926792723220789
0.1,0.1,two-2g,baseline2_matched_0.800,10,0.8,0.4707845375000003,0.000345960669579547,0.00010940236967082956,0.4680164750000003,0.00033029347114841445,0.00010444796651121001,4.707845375000005,0.0034596066957943918,0.0010940236967079547,4.703683165829153,0.003319532373349047,0.001049728306644741,5.536125,0.036443306427015314,0.011524385377682123,5.51795,0.0350154331053546,0.011072852187018313,0.0773125,0.006073884404502566,0.0019207308962803584,2.7625000000000007e-05,7.179494333787651e-06,2.2703554543042147e-06,0.00030000000000000003,0.0003291402943021917,0.00010408329997330664,0.002098875,0.00011046689109311344,3.493269818920059e-05,0.022125,0.002276846015385709,0.0007200019290097618,810.7,41.43281040163433,13.102205073108028,810.5,41.446752989025974,13.106614106371383
0.1,0.1,two-2g,baseline2_matched_0.950,10,0.95,0.47111070000000027,0.00044309688321693706,0.00014011953750871572,0.46822977499999985,0.00043635923019673406,0.00013798890454594034,4.711106999999998,0.004430968832169189,0.0014011953750870999,4.705826884422116,0.004385519901470078,0.001386823161264266,5.76185,0.03192769609254295,0.010096424009409383,5.749750000000001,0.033021247368592584,0.01044223528645942,0.03969166666666667,0.005321282682090479,0.0016827373349015597,2.2750000000000004e-05,7.236097782030808e-06,2.2882550362909983e-06,0.00032500000000000004,0.0003736085295243316,0.00011814539065631521,0.0020851249999999997,0.0001445076050478544,4.569731711672653e-05,0.0087,0.0010593499054713802,0.00033499585403736295,771.1,52.705576344233044,16.666966663966715,770.9,52.701359881252905,16.665633301298012
0.1,0.1,two-g,baseline1_hdv,10,0.0,0.4689069500000003,0.00020066865828209781,6.345700151814404e-05,0.46638607500000007,0.00019627429255157425,6.206738106011962e-05,4.689069500000003,0.002006686582820515,0.0006345700151812939,4.6872972361809175,0.0019726059552987235,0.0006237927744756257,5.04175,0.021458940120870712,0.006785912695512039,5.0289,0.020462431700829536,0.006470789064025449,0.15970833333333334,0.003576490020145122,0.0011309854492520075,1.4625e-05,4.332131243523343e-06,1.3699401852311328e-06,0.0016250000000000001,0.0007288689868556625,0.00023048861143232216,0.0007617500000000001,6.24672136226499e-05,1.975386741318716e-05,0.07355,0.0042291974547319375,0.0013373896631539775,0.0,0.0,0.0,0.0,0.0,0.0
