requested_density,av_fraction,treatment_mode,comparison_mode,runs,pv_speed_win_rate,pv_speed_tie_rate,pv_speed_delta_valid_runs,pv_speed_delta_mean,pv_speed_delta_std,pv_speed_delta_ci_low,pv_speed_delta_ci_high,pv_speed_ratio_valid_runs,pv_speed_ratio_mean,pv_speed_ratio_std,pv_speed_ratio_ci_low,pv_speed_ratio_ci_high,priority_time_loss_delta_valid_runs,priority_time_loss_delta_mean,priority_time_loss_delta_std,priority_time_loss_delta_ci_low,priority_time_loss_delta_ci_high,background_flow_delta_valid_runs,background_flow_delta_mean,background_flow_delta_std,background_flow_delta_ci_low,background_flow_delta_ci_high,background_flow_ratio_valid_runs,background_flow_ratio_mean,background_flow_ratio_std,background_flow_ratio_ci_low,background_flow_ratio_ci_high,all_speed_delta_valid_runs,all_speed_delta_mean,all_speed_delta_std,all_speed_delta_ci_low,all_speed_delta_ci_high,priority_stopped_delta_valid_runs,priority_stopped_delta_mean,priority_stopped_delta_std,priority_stopped_delta_ci_low,priority_stopped_delta_ci_high,completed_priority_laps_delta_valid_runs,completed_priority_laps_delta_mean,completed_priority_laps_delta_std,completed_priority_laps_delta_ci_low,completed_priority_laps_delta_ci_high,priority_lap_time_delta_valid_runs,priority_lap_time_delta_mean,priority_lap_time_delta_std,priority_lap_time_delta_ci_low,priority_lap_time_delta_ci_high,pv_speed_advantage
0.85,0.9,node_mlp_ppo,noop,30,0.9,0.0,30,0.08380000000000003,0.0681293900831605,0.05911541666666668,0.10655166666666664,30,1.4727057059784383,0.37989053959135954,1.3347470011966756,1.598924138282552,30,-0.013966666666666664,0.01135489834719342,-0.017739027777777767,-0.009830555555555568,30,0.00011759166666668412,5.2792799409973194e-05,9.986239583332663e-05,0.00013616249999996944,30,1.0007804892901224,0.00035049963527452677,1.0006589866855218,1.0009082483009195,30,0.0001629901960783664,6.38231594073009e-05,0.0001405683823528971,0.00018597585784303807,30,-0.0501,0.047170527034257906,-0.06601666666666665,-0.03211500000000001,30,0.0,0.0,0.0,0.0,0,,,,,True
0.85,0.9,noop,baseline1_hdv,30,0.5666666666666667,0.03333333333333333,30,0.0007999999999999988,0.009434529390891008,-0.002516666666666669,0.004083333333333333,30,1.0061726709858343,0.05346863004357029,0.9873680623308131,1.0251635368054193,30,-0.00013333333333333716,0.0015724215651484982,-0.0006944444444444531,0.0004166666666666542,30,-3.452916666673855e-05,6.03810518789079e-05,-5.520447916670672e-05,-1.3516250000084381e-05,30,0.9997709866601365,0.0004006211192956347,0.9996306529068618,0.9999137543770452,30,-4.038725490206711e-05,7.062555516300366e-05,-6.449522058836781e-05,-1.51602941178131e-05,30,0.000533333333333319,0.0060784147963742685,-0.00160000000000002,0.0026333333333333287,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.9,noop,baseline2_matched,30,0.0,0.0,30,-0.12976666666666667,0.03519103856669051,-0.1420675,-0.11724958333333334,30,0.5882766592877657,0.06830809560596232,0.5645464219260822,0.6124768112683904,30,0.02162777777777778,0.005865173094448444,0.01959708333333333,0.023711111111111124,30,-0.00016704166666667574,8.517503108037936e-05,-0.0001973377083333556,-0.00013728406250000202,30,0.9988928246757179,0.0005641144127917186,0.9986909724746611,0.9990884873287641,30,-0.0002346862745097859,0.0001070953920597183,-0.00027347720588244575,-0.0001985294117648028,30,0.09138333333333334,0.023909557796475214,0.08299999999999999,0.09980000000000001,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.95,baseline2_matched,baseline1_hdv,30,1.0,0.0,30,0.16536666666666663,0.03133466003549791,0.15463333333333334,0.1765504166666667,30,1.9248929640657824,0.1822172539621974,1.8626295355463047,1.9907073430759614,30,-0.027561111111111113,0.005222443339249663,-0.029474999999999998,-0.025708333333333333,30,0.000178370833333256,9.485501915430873e-05,0.00014642458333325616,0.0002123001041666219,30,1.0011836338047702,0.0006295778575209421,1.0009684804097188,1.0014123729189008,30,0.0002584852941174572,0.00011855499141380885,0.0002177098039214724,0.00030171727941158275,30,-0.11213333333333336,0.022544183948084197,-0.12026708333333334,-0.10431625000000001,30,0.0,0.0,0.0,0.0,0,,,,,True
0.85,0.95,graph_ppo,baseline1_hdv,30,0.9,0.0,30,0.15196666666666664,0.10021553783215707,0.11428041666666668,0.18425041666666667,30,1.8454662935705448,0.555270010001093,1.6417704793591816,2.0290045378443557,30,-0.025327777777777782,0.01670258963869283,-0.03093062500000001,-0.018999791666666675,30,8.255833333331205e-05,8.09764542014972e-05,5.386156249991601e-05,0.00011092104166661808,30,1.0005479220941054,0.0005374394312224275,1.0003569292122376,1.0007332810226532,30,0.0001418235294115805,9.099671149770368e-05,0.00010948504901942886,0.00017384374999975698,30,-0.08376666666666668,0.06613762210324214,-0.1053675,-0.05933291666666668,30,0.0,0.0,0.0,0.0,0,,,,,True
0.85,0.95,graph_ppo,baseline2_matched,30,0.5333333333333333,0.0,30,-0.0134,0.10540622568801665,-0.05155000000000001,0.021733749999999986,30,0.9680285392307307,0.3025733067913284,0.8542488385428524,1.0676039302196259,30,0.0022333333333333315,0.017567704281336107,-0.0035390277777777716,0.008677916666666664,30,-9.581249999994398e-05,0.00010237053824843157,-0.00013297166666655945,-6.048614583329607e-05,30,0.999365313796433,0.0006779753573705367,0.9991264708165212,0.9996021425672396,30,-0.0001166617647058767,0.00012777300125244682,-0.00016140723039216457,-7.24210784314943e-05,30,0.02836666666666666,0.06929881988015099,0.005765833333333342,0.05465083333333331,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.95,graph_ppo,grid_cnn_ppo,30,0.5333333333333333,0.0,30,-0.00041666666666666425,0.15852950793167014,-0.05680124999999998,0.055969166666666605,30,1.3066266157591937,1.2938708869484332,0.9232822192125206,1.826376983304778,30,6.94444444444368e-05,0.026421584655278347,-0.009005694444444448,0.009480694444444434,30,-1.09166666660739e-06,7.468843282004246e-05,-2.7125520833262205e-05,2.485479166668538e-05,30,0.9999928477367029,0.0004952841795282571,0.9998144426283276,1.0001645052046266,30,-1.4068627450726975e-06,9.879814615446268e-05,-3.5877696078451554e-05,3.2466053921575115e-05,30,0.0013333333333333346,0.10239943202069492,-0.033934583333333296,0.03751708333333333,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.95,graph_ppo,left_if_safe,30,0.06666666666666667,0.7666666666666667,30,-0.015666666666666666,0.07473024284319099,-0.04320083333333333,0.01005,30,1.0588017120426507,0.8117927953450478,0.8559726349637259,1.3869743217366914,30,0.0026111111111111083,0.012455040473865179,-0.0017085416666666729,0.00714722222222222,30,-4.5166666666725716e-06,4.110825612047e-05,-1.9208854166687308e-05,9.91406249997398e-06,30,0.9999700993297921,0.0002725459937257574,0.9998746328882019,1.0000657792155379,30,-9.921568627525393e-06,5.5613889319182834e-05,-3.093137254911009e-05,7.64362745090191e-06,30,0.011366666666666666,0.04948370218172035,-0.005450000000000003,0.029466666666666662,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.95,graph_ppo,node_mlp_ppo,30,0.5,0.0,30,-0.0010333333333333306,0.15298359915100507,-0.05576708333333333,0.052018333333333305,30,1.2150725476991486,1.0215861490182228,0.9143536673200563,1.6175835051415388,30,0.00017222222222221806,0.0254972665251675,-0.008658472222222222,0.009164097222222207,30,-1.240416666660286e-05,6.673425556386066e-05,-3.66673958333342e-05,1.0450729166709707e-05,30,0.9999178320128074,0.0004424218394097222,0.9997533960118739,1.0000694435126194,30,-1.4897058823521806e-05,7.999866838707544e-05,-4.4102941176437396e-05,1.2961274509860891e-05,30,0.002200000000000002,0.10050438316055055,-0.03270041666666664,0.03888416666666667,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.95,graph_ppo,noop,30,0.9,0.0,30,0.15365,0.09914036983507012,0.11609958333333334,0.18645083333333334,30,1.8592008133632063,0.5601517939474491,1.6496190607519674,2.0480824535728996,30,-0.025608333333333344,0.016523394972511693,-0.030980555555555567,-0.01966111111111113,30,0.00011479166666669335,6.809355358787118e-05,9.04666666667452e-05,0.00013807937500001223,30,1.000761898906151,0.00045196478637424655,1.0005979323478986,1.0009156194926625,30,0.00018024019607834247,8.524560139490192e-05,0.0001489504901959338,0.0002095458333332206,30,-0.08638333333333333,0.06560339080457252,-0.10785,-0.061783333333333336,30,0.0,0.0,0.0,0.0,0,,,,,True
0.85,0.95,grid_cnn_ppo,baseline1_hdv,30,0.9333333333333333,0.0,30,0.15238333333333334,0.09221916205743096,0.11753291666666668,0.18311791666666669,30,1.851675681447835,0.5318290902785922,1.6562718399765293,2.027703871325587,30,-0.02539722222222222,0.01536986034290515,-0.030402847222222213,-0.01958326388888889,30,8.364999999991943e-05,6.058123998342205e-05,6.230364583328522e-05,0.00010467510416658134,30,1.0005551355383393,0.00040209860118450234,1.000410738090707,1.0006954061311188,30,0.0001432303921566532,8.553234448006434e-05,0.0001122787990193302,0.00017269681372531528,30,-0.0851,0.05839718344648787,-0.10401708333333333,-0.06303333333333334,30,0.0,0.0,0.0,0.0,0,,,,,True
0.85,0.95,grid_cnn_ppo,baseline2_matched,30,0.5,0.0,30,-0.012983333333333336,0.09721736074325951,-0.0481345833333333,0.01975083333333332,30,0.9693575109492117,0.2920976634390923,0.864468273228642,1.0650422115574312,30,0.002163888888888895,0.01620289345720993,-0.0031972916666666617,0.008041736111111128,30,-9.472083333333658e-05,8.518192172089134e-05,-0.00012563052083334493,-6.560666666662851e-05,30,0.999372511608255,0.0005640248914976129,0.999166602634141,0.9995615617262182,30,-0.00011525490196080401,0.0001164353288192323,-0.00015584840686267955,-7.572414215688191e-05,30,0.02703333333333333,0.06212736269472814,0.006550000000000014,0.05040124999999997,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.95,grid_cnn_ppo,left_if_safe,30,0.4666666666666667,0.0,30,-0.015250000000000005,0.13997251885453357,-0.06431749999999999,0.03405,30,1.2019470426505712,1.365960653478862,0.8655264046481926,1.744343310351774,30,0.0025416666666666717,0.02332875314242226,-0.005817013888888882,0.010689097222222221,30,-3.4250000000651815e-06,7.994967166907358e-05,-3.1641770833379654e-05,2.4979270833281724e-05,30,0.9999774699613774,0.0005302012980882193,0.9997896400364527,1.000165005482241,30,-8.514705882452696e-06,9.520997360313511e-05,-4.190220588245627e-05,2.4750245097869685e-05,30,0.010033333333333332,0.0895723492330442,-0.02258375,0.04101666666666666,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.95,grid_cnn_ppo,noop,30,0.9333333333333333,0.0,30,0.15406666666666666,0.09451817315982818,0.11819916666666667,0.18471666666666664,30,1.8754556344974325,0.5324422061599006,1.6772002922865583,2.049487128752208,30,-0.025677777777777782,0.015753028859971357,-0.030736111111111117,-0.019763888888888897,30,0.00011588333333330073,6.236505201348174e-05,9.478281249994708e-05,0.00013785072916671466,30,1.000769159459796,0.00041406966723426684,1.0006257693216556,1.000917079787509,30,0.0001816470588234152,8.399773187158344e-05,0.000151529166666611,0.00021175073529421158,30,-0.08771666666666668,0.06107664536625602,-0.1071,-0.06463333333333335,30,0.0,0.0,0.0,0.0,0,,,,,True
0.85,0.95,left_if_safe,baseline1_hdv,30,0.9666666666666667,0.0,30,0.16763333333333336,0.07663718073666573,0.13814958333333333,0.1922,30,1.932673013815433,0.4233556619366358,1.765614498911362,2.0682430537895478,30,-0.02793888888888889,0.01277286345611095,-0.03204166666666667,-0.023160972222222225,30,8.707499999998462e-05,8.348875621177837e-05,5.7074687500011635e-05,0.00011706697916660207,30,1.000577884743412,0.0005540993654217855,1.0003803376090015,1.0007732720579363,30,0.0001517450980391059,8.920263131788177e-05,0.00012102450980383435,0.0001831671568625376,30,-0.09513333333333335,0.04980426053879419,-0.11083333333333334,-0.07648250000000001,30,0.0,0.0,0.0,0.0,0,,,,,True
0.85,0.95,left_if_safe,baseline2_matched,30,0.5,0.0,30,0.0022666666666666642,0.08011949409059779,-0.02738375,0.028083333333333335,30,1.0114790052477673,0.23864337439183636,0.9198592073011711,1.0895264949562757,30,-0.0003777777777777769,0.013353249015099626,-0.004797222222222212,0.004539236111111102,30,-9.12958333332714e-05,0.00010451080357515953,-0.00012824260416661632,-5.604531249996308e-05,30,0.9993952416611158,0.0006921705133999379,0.9991486206909798,0.9996330429597357,30,-0.00010674019607835132,0.00012304582177484176,-0.00015058382352936797,-6.487218137248357e-05,30,0.016999999999999998,0.051707899749958174,8.291666666665744e-05,0.036400416666666664,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.95,left_if_safe,noop,30,0.9666666666666667,0.0,30,0.16931666666666664,0.07601128356951392,0.13960000000000003,0.19351666666666664,30,1.949039517879757,0.42988068308698085,1.7839178483240923,2.0889342961072037,30,-0.028219444444444453,0.012668547261585665,-0.0322695138888889,-0.02345000000000001,30,0.00011930833333336592,6.928808032206728e-05,9.513322916673835e-05,0.00014345833333324776,30,1.0007918626709524,0.000459914283311298,1.000628124612102,1.0009532666228698,30,0.00019016176470586788,7.731800850516057e-05,0.0001632890931372027,0.00021745122549031543,30,-0.09775,0.049111897217231,-0.11323333333333331,-0.07926666666666667,30,0.0,0.0,0.0,0.0,0,,,,,True
0.85,0.95,node_mlp_ppo,baseline1_hdv,30,0.9,0.0,30,0.153,0.08682195415986634,0.1200825,0.18099999999999997,30,1.8634708632473864,0.48959846428811,1.6812674701478243,2.0222772804059597,30,-0.025500000000000002,0.014470325693311055,-0.03026944444444443,-0.020155486111111114,30,9.49624999999149e-05,7.186328727653818e-05,7.019062499981642e-05,0.00012002281249995001,30,1.0006302069122062,0.0004769932405389883,1.00046497387208,1.0007957239521146,30,0.00015672058823510231,9.018484469948793e-05,0.00012563651960762333,0.0001882893382352129,30,-0.0859666666666667,0.056602049026718,-0.10403333333333332,-0.06459916666666671,30,0.0,0.0,0.0,0.0,0,,,,,True
0.85,0.95,node_mlp_ppo,baseline2_matched,30,0.5333333333333333,0.0,30,-0.01236666666666667,0.09015512812057215,-0.04595374999999998,0.01803374999999999,30,0.9719773863883181,0.26045982447250693,0.8754280203557012,1.058896120477561,30,0.0020611111111111134,0.015025854686762026,-0.002883333333333334,0.007758333333333334,30,-8.340833333334111e-05,8.299972043299982e-05,-0.00011259635416659222,-5.4387083333317195e-05,30,0.9994474547631387,0.0005497490317966206,0.9992487134366128,0.9996381353693717,30,-0.0001017647058823549,0.00010404585485106665,-0.00013891213235299221,-6.533296568626491e-05,30,0.02616666666666666,0.061023219624445665,0.005983333333333326,0.048833749999999995,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.95,node_mlp_ppo,grid_cnn_ppo,30,0.5333333333333333,0.0,30,0.0006166666666666663,0.10265255118294828,-0.034600416666666654,0.03776749999999999,30,1.240419136226379,1.1877359944144696,0.9205435882630589,1.7281299195619106,30,-0.00010277777777778126,0.01710875853049137,-0.006430625000000008,0.005819444444444433,30,1.1312499999995469e-05,5.853862147970173e-05,-9.696354166679669e-06,3.171697916662432e-05,30,1.0000750707909232,0.00038820246458991524,0.9999378831269983,1.000212897390307,30,1.3490196078449109e-05,6.724075368092934e-05,-9.721200980478332e-06,3.74660539215436e-05,30,-0.0008666666666666674,0.0674558518886463,-0.02511791666666665,0.02264999999999999,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.95,node_mlp_ppo,left_if_safe,30,0.5333333333333333,0.0,30,-0.014633333333333335,0.1344213610214187,-0.06029999999999999,0.03306833333333331,30,1.2092127273763305,1.4105888823882236,0.8718894511118438,1.7699982544640023,30,0.0024388888888888906,0.022403560170236442,-0.005366805555555552,0.010275694444444436,30,7.887499999930288e-06,8.043352597831618e-05,-1.9738854166734488e-05,3.639593749998421e-05,30,1.0000524678559366,0.0005334086535008118,0.9998715894541438,1.0002418256778491,30,4.9754901959964125e-06,8.76419883920715e-05,-2.5348161764780958e-05,3.645649509790039e-05,30,0.009166666666666663,0.08724799506967573,-0.022733750000000007,0.039901249999999985,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.95,node_mlp_ppo,noop,30,0.9333333333333333,0.0,30,0.15468333333333337,0.08534438180540724,0.12336666666666665,0.18255,30,1.877220280065623,0.48825948467175995,1.694093836174045,2.038364421692345,30,-0.025780555555555563,0.014224063634234533,-0.030541666666666658,-0.020483055555555556,30,0.0001271958333332962,7.216606121664926e-05,0.00010249124999996037,0.00015280437500003583,30,1.0008442431464888,0.0004791275206889295,1.0006809913988193,1.0010168262012087,30,0.00019513725490186428,8.33452238664213e-05,0.00016646985294113765,0.00022556997549012177,30,-0.08858333333333332,0.055925301678364604,-0.10675125000000002,-0.06773083333333338,30,0.0,0.0,0.0,0.0,0,,,,,True
0.85,0.95,noop,baseline1_hdv,30,0.26666666666666666,0.03333333333333333,30,-0.0016833333333333312,0.00786029232295459,-0.004316666666666662,0.0011833333333333361,30,0.991637078348714,0.044556339615130613,0.9769322250164679,1.0078683025122228,30,0.00028055555555556166,0.0013100487204924212,-0.00019999999999998537,0.0007083333333333441,30,-3.22333333333813e-05,5.678966915727804e-05,-5.223760416681658e-05,-1.2340729166730656e-05,30,0.9997862138745762,0.00037680536788675233,0.9996546560216252,0.9999203160335097,30,-3.841666666676198e-05,6.651198117168313e-05,-6.15790441176863e-05,-1.5116911764790503e-05,30,0.002616666666666656,0.006402697886819687,0.00024999999999998347,0.0047666666666666595,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,0.95,noop,baseline2_matched,30,0.0,0.0,30,-0.16705,0.03281698204199813,-0.17856708333333338,-0.1555,30,0.5193690478296754,0.05174266840797295,0.5009861573447703,0.5374214969182043,30,0.027841666666666674,0.00546949700699969,0.025947152777777788,0.029819583333333344,30,-0.0002106041666666373,9.280252302312978e-05,-0.00024322125000004877,-0.00017862416666673443,30,0.9986045370436797,0.0006142845463209048,0.9983884152404411,0.9988088746992045,30,-0.0002969019607842192,0.00011607421574676041,-0.00033690686274494926,-0.00025617634803923,30,0.11475,0.023063910455888466,0.10683291666666665,0.12308333333333334,30,0.0,0.0,0.0,0.0,0,,,,,False
0.85,1.0,baseline2_matched,baseline1_hdv,30,1.0,0.0,30,0.233,0.07116421029974412,0.2080154166666667,0.25726708333333337,30,2.3065004507018085,0.4122842781188971,2.1592206361500113,2.446599535317493,30,-0.038833333333333324,0.01186070171662401,-0.04299729166666668,-0.03458881944444444,30,0.00017642499999991345,9.079775508008882e-05,0.00014451656249994197,0.00020779312499988545,30,1.0011707382570967,0.0006026527413599515,1.0009589367181213,1.0013849149976786,30,0.0002760882352939383,0.00012484701054100303,0.00023213651960765923,0.00031960808823512454,30,-0.15658333333333332,0.04764959806128796,-0.17360041666666667,-0.14006666666666673,30,0.13333333333333333,0.34574590364176044,0.03333333333333333,0.26666666666666666,0,,,,,True
0.85,1.0,graph_ppo,baseline1_hdv,30,0.9,0.0,30,0.3211833333333333,0.1637038159842833,0.26074875,0.37463375000000015,30,2.7964842129679623,0.9162590788690174,2.4476845941113203,3.1002613643576367,30,-0.053530555555555547,0.02728396933071388,-0.06258354166666666,-0.043199999999999995,30,2.3279166666666703e-05,9.57695053247141e-05,-9.108437499912718e-06,5.8001145833402485e-05,30,1.0001546045298555,0.00063554437006094,0.9999368197525533,1.0003797122046996,30,0.00012185294117616855,8.825850438478598e-05,9.08765931369115e-05,0.00015354963235264985,30,-0.1734166666666667,0.09976023699379162,-0.20621708333333336,-0.13591500000000004,30,0.7,0.466091599699399,0.5333333333333333,0.8666666666666667,0,,,,,True
0.85,1.0,graph_ppo,baseline2_matched,30,0.7666666666666667,0.0,30,0.08818333333333336,0.19536669691727868,0.017548750000000033,0.15301999999999993,30,1.270888117983271,0.506825736157938,1.0848154385845723,1.4438025304030158,30,-0.01469722222222221,0.03256111615287977,-0.0256503472222222,-0.0029277083333333043,30,-0.00015314583333324677,0.00011338221179651348,-0.00019496020833320097,-0.00011452427083318287,30,0.9989853073613165,0.0007507769491022992,0.99871931796478,0.9992379573555354,30,-0.00015423529411776973,0.0001424726846634139,-0.00020442683823548359,-0.00010481323529436822,30,-0.01683333333333333,0.12026309759721875,-0.05793333333333333,0.02738375000000001,30,0.5666666666666667,0.6260623155792925,0.3333333333333333,0.7666666666666667,2,-140.0,103.23759005323593,-213.0,-67.0,True
0.85,1.0,graph_ppo,grid_cnn_ppo,30,0.5333333333333333,0.0,30,0.01648333333333334,0.2692265576941028,-0.07714458333333324,0.11131916666666664,30,1.7723553915919306,2.736619031014833,0.9728640036658183,2.8613728906445064,30,-0.002747222222222223,0.04487109294901713,-0.01820006944444445,0.012756250000000005,30,1.5695833333340126e-05,7.796051777135585e-05,-1.2430416666672507e-05,4.320000000000601e-05,30,1.000104212140588,0.0005172875981090308,0.999924415915786,1.0002844753704012,30,2.3313725490118713e-05,7.821348898237978e-05,-3.305147058917137e-06,5.075012254871718e-05,30,-0.006149999999999992,0.16617373283030812,-0.06435124999999998,0.051517083333333324,30,0.03333333333333333,0.8087168778415269,-0.26666666666666666,0.3333333333333333,11,-47.72727272727273,217.97435211927612,-173.54772727272723,74.63863636363634,False
0.85,1.0,graph_ppo,left_if_safe,30,0.03333333333333333,0.7666666666666667,30,-0.01791666666666666,0.06965779449087758,-0.04651666666666667,0.0011833333333333344,30,0.9544271851967969,0.1630043383019449,0.8905798576207385,1.0027039543892904,30,0.002986111111111119,0.011609632415146258,-0.00014722222222222082,0.007713888888888891,30,8.958333333330034e-06,3.728218832219776e-05,-2.7916666666618257e-06,2.345010416664755e-05,30,1.0000594453743987,0.0002473482039272186,0.9999819554944445,1.0001561972070767,30,5.269607843109517e-06,4.478088488227938e-05,-9.392156862716068e-06,2.205968137253159e-05,30,0.011166666666666668,0.04133303207157545,-0.00013333333333332976,0.027967083333333333,30,-0.06666666666666667,0.2537081317024625,-0.16666666666666666,0.0,21,5.0476190476190474,23.131096365015196,0.0,15.142857142857142,False
0.85,1.0,graph_ppo,node_mlp_ppo,30,0.5666666666666667,0.0,30,-0.022083333333333337,0.23617169686966905,-0.10546791666666666,0.060068749999999956,30,1.2857748389758774,1.8182380571400594,0.8534921113092926,2.004547412356434,30,0.0036805555555555645,0.039361949478278174,-0.009839374999999985,0.017964999999999988,30,2.239166666676932e-05,8.981705384234302e-05,-9.762499999880677e-06,5.4137708333472206e-05,30,1.0001486924174283,0.0005959551154061624,0.9999421116476177,1.0003553247906039,30,1.9848039215641934e-05,8.804425298356973e-05,-1.1715931372314837e-05,5.058345588227329e-05,30,0.016700000000000003,0.14324548497428197,-0.03441708333333332,0.06815083333333333,30,-0.03333333333333333,0.7648904962570576,-0.3,0.23333333333333334,13,-38.84615384615385,222.22992828519077,-152.69423076923073,76.6923076923077,False
0.85,1.0,graph_ppo,noop,30,0.9,0.0,30,0.32025,0.16315371163626544,0.2603825,0.3739350000000001,30,2.7776847169695555,0.911226811445097,2.434089107027029,3.0740249543175917,30,-0.053374999999999985,0.027192285272710896,-0.06226402777777776,-0.043244236111111105,30,3.928750000009399e-05,8.030837085181964e-05,1.2345520833425275e-05,6.870260416680546e-05,30,1.000260765406295,0.0005330500090208789,1.0000805729512998,1.0004555065365943,30,0.00014041176470559746,8.304847367552015e-05,0.00011215649509772927,0.00017101066176440513,30,-0.17536666666666664,0.09999982183892177,-0.20816750000000003,-0.13911583333333333,30,0.7,0.466091599699399,0.5333333333333333,0.8666666666666667,0,,,,,True
0.85,1.0,grid_cnn_ppo,baseline1_hdv,30,0.9,0.0,30,0.3047,0.15848434057311958,0.24456666666666668,0.3548858333333333,30,2.7161735535564686,0.903322571088442,2.3758538149910966,3.0089054470744743,30,-0.050783333333333326,0.026414056762186586,-0.059386319444444446,-0.04098,30,7.583333333326577e-06,6.230916843664156e-05,-1.49961458333412e-05,2.913749999992043e-05,30,1.000050403906255,0.00041339849191811165,0.9999004658809955,1.0001889166681026,30,9.853921568604984e-05,8.340246843844252e-05,6.89650735292919e-05,0.00012803958333306494,30,-0.16726666666666665,0.0983132514074214,-0.1993675,-0.1310458333333334,30,0.6666666666666666,0.47946330148538413,0.5,0.8333333333333334,0,,,,,True
0.85,1.0,grid_cnn_ppo,baseline2_matched,30,0.8,0.0,30,0.07170000000000003,0.15298363671794535,0.014912916666666706,0.12215083333333333,30,1.1929705505404056,0.4343123825230822,1.0359606645850037,1.341881185478329,30,-0.011949999999999987,0.02549727278632423,-0.020430763888888877,-0.002549930555555542,30,-0.00016884166666658688,0.00010789171781468169,-0.00020729177083326887,-0.00013174864583326575,30,0.9988813151926464,0.0007144928579618142,0.9986281845948688,0.9991332828232952,30,-0.00017754901960788846,0.00013243228032933744,-0.00022454436274504122,-0.00013034571078440868,30,-0.010683333333333338,0.09603837984003505,-0.04308375000000001,0.024150833333333326,30,0.5333333333333333,0.5713464637233658,0.3333333333333333,0.7333333333333333,3,-229.0,6.244997998398398,-236.0,-224.0,True
0.85,1.0,grid_cnn_ppo,left_if_safe,30,0.4666666666666667,0.0,30,-0.03439999999999999,0.24936500044768883,-0.12343499999999998,0.05188624999999997,30,1.2376378800787364,1.3688852170890193,0.8582141014998199,1.7841953491106173,30,0.005733333333333342,0.04156083340794813,-0.00883895833333332,0.020027847222222214,30,-6.737500000010092e-06,7.576010907565081e-05,-3.453833333335408e-05,1.9346041666621045e-05,30,0.9999554597559573,0.0005026044178226901,0.999776736075463,1.0001294310814022,30,-1.8044117647009195e-05,8.587360980741727e-05,-4.801017156859222e-05,1.2358823529387077e-05,30,0.01731666666666666,0.1533679080834222,-0.03541749999999999,0.06983416666666666,30,-0.1,0.7588557629520365,-0.36666666666666664,0.16666666666666666,13,15.384615384615385,222.62245261935377,-99.77115384615384,130.5442307692307,False
0.85,1.0,grid_cnn_ppo,noop,30,0.9,0.0,30,0.3037666666666667,0.15703287231820523,0.24448166666666662,0.35415125,30,2.693805907593053,0.8774431909687531,2.3652444809205724,2.979534603469854,30,-0.05062777777777778,0.026172145386367553,-0.05914722222222221,-0.04091937499999996,30,2.3591666666753867e-05,5.878249223779482e-05,3.561875000070002e-06,4.4550000000085495e-05,30,1.0001566025798454,0.0003901548359283325,1.0000219944881654,1.0002950077701844,30,0.00011709803921547875,6.650462847586305e-05,9.472022058801042e-05,0.00014107107843118024,30,-0.1692166666666667,0.09726613715359322,-0.20088375000000003,-0.13401625,30,0.6666666666666666,0.47946330148538413,0.5,0.8333333333333334,0,,,,,True
0.85,1.0,left_if_safe,baseline1_hdv,30,0.9666666666666667,0.0,30,0.3391,0.13890460631373033,0.2864333333333333,0.38393458333333336,30,2.8954337985962697,0.7811829127946063,2.603620546112161,3.1463517584364213,30,-0.056516666666666666,0.023150767718955047,-0.06409451388888888,-0.04805,30,1.432083333333667e-05,8.771170008142024e-05,-1.5562708333344807e-05,4.5596145833350226e-05,30,1.000095151614128,0.0005820637547427792,0.9998932768735445,1.0003022171392582,30,0.00011658333333305904,8.544375280516373e-05,8.765073529382792e-05,0.00014734399509774292,30,-0.18458333333333332,0.08471586214429135,-0.21186708333333334,-0.15245000000000003,30,0.7666666666666667,0.43018306715207627,0.6,0.9,0,,,,,True
0.85,1.0,left_if_safe,baseline2_matched,30,0.8333333333333334,0.0,30,0.10610000000000001,0.17166222848855006,0.04411333333333337,0.16433416666666667,30,1.3109036186620646,0.45459085837137775,1.1494447520253617,1.463664042051431,30,-0.01768333333333333,0.02861037141475834,-0.027019791666666664,-0.007066597222222208,30,-0.0001621041666665768,0.00010929892222772548,-0.00020122093749993096,-0.0001248162499998878,30,0.9989259360574201,0.0007236989823068614,0.9986621464023288,0.9991704705729861,30,-0.00015950490196087926,0.00013991483510916153,-0.00020962781862757647,-0.00011144963235299543,30,-0.027999999999999994,0.10646077470939302,-0.06333375,0.010350833333333325,30,0.6333333333333333,0.6149478998583782,0.4,0.8333333333333334,2,-140.0,103.23759005323593,-213.0,-67.0,True
